page	attr	old	new	reason
site_mirror\crm\index.html	href	../web-studiya	/web-studiya/	internal root-absolute
site_mirror\crm\index.html	href	../r-builder	/r-builder/	internal root-absolute
site_mirror\crm\index.html	href	../akademiya	/akademiya/	internal root-absolute
site_mirror\crm\index.html	href	../partneram	/partneram/	internal root-absolute
site_mirror\crm\index.html	href	../o-kompanii	/o-kompanii/	internal root-absolute
site_mirror\crm\index.html	href	../keysy	/keysy/	internal root-absolute
site_mirror\crm\index.html	href	../kontakty	/kontakty/	internal root-absolute
site_mirror\crm\index.html	href	../faq	/faq/	internal root-absolute
site_mirror\crm\index.html	href	../crm/vnedrenie-crm	/crm/vnedrenie-crm/	internal root-absolute
site_mirror\crm\index.html	data-page-link	../crm/vnedrenie-crm	/crm/vnedrenie-crm/	internal root-absolute
site_mirror\crm\index.html	href	../crm/avtomatizatsiya-prodazh	/crm/avtomatizatsiya-prodazh/	internal root-absolute
site_mirror\crm\index.html	data-page-link	../crm/avtomatizatsiya-prodazh	/crm/avtomatizatsiya-prodazh/	internal root-absolute
site_mirror\crm\index.html	href	../crm/integratsiya-s-crm	/crm/integratsiya-s-crm/	internal root-absolute
site_mirror\crm\index.html	data-page-link	../crm/integratsiya-s-crm	/crm/integratsiya-s-crm/	internal root-absolute
site_mirror\faq\index.html	href	https://raskrutov.kz/faq	/faq/	internal root-absolute
site_mirror\faq\index.html	data-page-link	../	/	internal root-absolute
site_mirror\faq\index.html	href	../	/	internal root-absolute
site_mirror\faq\index.html	href	../web-studiya	/web-studiya/	internal root-absolute
site_mirror\faq\index.html	href	../r-builder	/r-builder/	internal root-absolute
site_mirror\faq\index.html	href	../akademiya	/akademiya/	internal root-absolute
site_mirror\faq\index.html	href	../partneram	/partneram/	internal root-absolute
site_mirror\faq\index.html	href	../o-kompanii	/o-kompanii/	internal root-absolute
site_mirror\faq\index.html	href	../keysy	/keysy/	internal root-absolute
site_mirror\faq\index.html	href	../faq	/faq/	internal root-absolute
site_mirror\faq\index.html	href	../kontakty	/kontakty/	internal root-absolute
site_mirror\faq\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\faq\index.html	data-page-link	../	/	internal root-absolute
site_mirror\faq\index.html	data-page-link	../	/	internal root-absolute
site_mirror\faq\index.html	data-page-link	../web-studiya	/web-studiya/	internal root-absolute
site_mirror\faq\index.html	data-page-link	../r-builder	/r-builder/	internal root-absolute
site_mirror\faq\index.html	data-page-link	../akademiya	/akademiya/	internal root-absolute
site_mirror\faq\index.html	data-page-link	../partneram	/partneram/	internal root-absolute
site_mirror\faq\index.html	data-page-link	../o-kompanii	/o-kompanii/	internal root-absolute
site_mirror\faq\index.html	data-page-link	../keysy	/keysy/	internal root-absolute
site_mirror\faq\index.html	data-page-link	../faq	/faq/	internal root-absolute
site_mirror\faq\index.html	data-page-link	../kontakty	/kontakty/	internal root-absolute
site_mirror\faq\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\faq\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\faq\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\faq\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\faq\index.html	href	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\faq\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\faq\index.html	href	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\faq\index.html	href	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\faq\index.html	href	#image0	/	internal root-absolute
site_mirror\faq\index.html	href	../faq/sayty	/faq/sayty/	internal root-absolute
site_mirror\faq\index.html	data-page-link	../faq/sayty	/faq/sayty/	internal root-absolute
site_mirror\faq\index.html	href	../faq/seo	/faq/seo/	internal root-absolute
site_mirror\faq\index.html	data-page-link	../faq/seo	/faq/seo/	internal root-absolute
site_mirror\faq\index.html	href	../faq/aeo	/faq/aeo/	internal root-absolute
site_mirror\faq\index.html	data-page-link	../faq/aeo	/faq/aeo/	internal root-absolute
site_mirror\faq\index.html	href	../faq/crm	/faq/crm/	internal root-absolute
site_mirror\faq\index.html	data-page-link	../faq/crm	/faq/crm/	internal root-absolute
site_mirror\faq\index.html	href	../faq/akademiya	/faq/akademiya/	internal root-absolute
site_mirror\faq\index.html	data-page-link	../faq/akademiya	/faq/akademiya/	internal root-absolute
site_mirror\faq\index.html	href	../faq/partnerstvo	/faq/partnerstvo/	internal root-absolute
site_mirror\faq\index.html	data-page-link	../faq/partnerstvo	/faq/partnerstvo/	internal root-absolute
site_mirror\keysy\index.html	href	https://raskrutov.kz/keysy	/keysy/	internal root-absolute
site_mirror\keysy\index.html	data-page-link	../	/	internal root-absolute
site_mirror\keysy\index.html	href	../	/	internal root-absolute
site_mirror\keysy\index.html	href	../web-studiya	/web-studiya/	internal root-absolute
site_mirror\keysy\index.html	href	../r-builder	/r-builder/	internal root-absolute
site_mirror\keysy\index.html	href	../akademiya	/akademiya/	internal root-absolute
site_mirror\keysy\index.html	href	../partneram	/partneram/	internal root-absolute
site_mirror\keysy\index.html	href	../o-kompanii	/o-kompanii/	internal root-absolute
site_mirror\keysy\index.html	href	../keysy	/keysy/	internal root-absolute
site_mirror\keysy\index.html	href	../faq	/faq/	internal root-absolute
site_mirror\keysy\index.html	href	../kontakty	/kontakty/	internal root-absolute
site_mirror\keysy\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\keysy\index.html	data-page-link	../	/	internal root-absolute
site_mirror\keysy\index.html	data-page-link	../	/	internal root-absolute
site_mirror\keysy\index.html	data-page-link	../web-studiya	/web-studiya/	internal root-absolute
site_mirror\keysy\index.html	data-page-link	../r-builder	/r-builder/	internal root-absolute
site_mirror\keysy\index.html	data-page-link	../akademiya	/akademiya/	internal root-absolute
site_mirror\keysy\index.html	data-page-link	../partneram	/partneram/	internal root-absolute
site_mirror\keysy\index.html	data-page-link	../o-kompanii	/o-kompanii/	internal root-absolute
site_mirror\keysy\index.html	data-page-link	../keysy	/keysy/	internal root-absolute
site_mirror\keysy\index.html	data-page-link	../faq	/faq/	internal root-absolute
site_mirror\keysy\index.html	data-page-link	../kontakty	/kontakty/	internal root-absolute
site_mirror\keysy\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\keysy\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\keysy\index.html	data-page-link	../	/	internal root-absolute
site_mirror\keysy\index.html	data-page-link	../keysy/sayty	/keysy/sayty/	internal root-absolute
site_mirror\keysy\index.html	data-page-link	../keysy/prodvizhenie	/keysy/prodvizhenie/	internal root-absolute
site_mirror\keysy\index.html	data-page-link	../keysy/sayty	/keysy/sayty/	internal root-absolute
site_mirror\keysy\index.html	data-page-link	../keysy/prodvizhenie	/keysy/prodvizhenie/	internal root-absolute
site_mirror\keysy\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\keysy\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\keysy\index.html	href	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\keysy\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\keysy\index.html	href	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\keysy\index.html	href	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\keysy\index.html	href	#image0	/	internal root-absolute
site_mirror\keysy\index.html	href	../keysy/sayty	/keysy/sayty/	internal root-absolute
site_mirror\keysy\index.html	data-page-link	../keysy/sayty	/keysy/sayty/	internal root-absolute
site_mirror\keysy\index.html	href	../keysy/prodvizhenie	/keysy/prodvizhenie/	internal root-absolute
site_mirror\keysy\index.html	data-page-link	../keysy/prodvizhenie	/keysy/prodvizhenie/	internal root-absolute
site_mirror\keysy\index.html	href	../keysy/crm	/keysy/crm/	internal root-absolute
site_mirror\keysy\index.html	data-page-link	../keysy/crm	/keysy/crm/	internal root-absolute
site_mirror\keysy\index.html	href	../keysy/akademiya	/keysy/akademiya/	internal root-absolute
site_mirror\keysy\index.html	data-page-link	../keysy/akademiya	/keysy/akademiya/	internal root-absolute
site_mirror\keysy\index.html	href	../keysy/partnery	/keysy/partnery/	internal root-absolute
site_mirror\keysy\index.html	data-page-link	../keysy/partnery	/keysy/partnery/	internal root-absolute
site_mirror\kontakty\index.html	href	https://raskrutov.kz/kontakty	/kontakty/	internal root-absolute
site_mirror\kontakty\index.html	data-page-link	../	/	internal root-absolute
site_mirror\kontakty\index.html	href	../	/	internal root-absolute
site_mirror\kontakty\index.html	href	../web-studiya	/web-studiya/	internal root-absolute
site_mirror\kontakty\index.html	href	../r-builder	/r-builder/	internal root-absolute
site_mirror\kontakty\index.html	href	../akademiya	/akademiya/	internal root-absolute
site_mirror\kontakty\index.html	href	../partneram	/partneram/	internal root-absolute
site_mirror\kontakty\index.html	href	../o-kompanii	/o-kompanii/	internal root-absolute
site_mirror\kontakty\index.html	href	../keysy	/keysy/	internal root-absolute
site_mirror\kontakty\index.html	href	../faq	/faq/	internal root-absolute
site_mirror\kontakty\index.html	href	../kontakty	/kontakty/	internal root-absolute
site_mirror\kontakty\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\kontakty\index.html	data-page-link	../	/	internal root-absolute
site_mirror\kontakty\index.html	data-page-link	../	/	internal root-absolute
site_mirror\kontakty\index.html	data-page-link	../web-studiya	/web-studiya/	internal root-absolute
site_mirror\kontakty\index.html	data-page-link	../r-builder	/r-builder/	internal root-absolute
site_mirror\kontakty\index.html	data-page-link	../akademiya	/akademiya/	internal root-absolute
site_mirror\kontakty\index.html	data-page-link	../partneram	/partneram/	internal root-absolute
site_mirror\kontakty\index.html	data-page-link	../o-kompanii	/o-kompanii/	internal root-absolute
site_mirror\kontakty\index.html	data-page-link	../keysy	/keysy/	internal root-absolute
site_mirror\kontakty\index.html	data-page-link	../faq	/faq/	internal root-absolute
site_mirror\kontakty\index.html	data-page-link	../kontakty	/kontakty/	internal root-absolute
site_mirror\kontakty\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\kontakty\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\kontakty\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\kontakty\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\kontakty\index.html	href	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\kontakty\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\kontakty\index.html	href	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\kontakty\index.html	href	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\kontakty\index.html	href	#image0	/	internal root-absolute
site_mirror\o-kompanii\index.html	href	https://raskrutov.kz/o-kompanii	/o-kompanii/	internal root-absolute
site_mirror\o-kompanii\index.html	data-page-link	../	/	internal root-absolute
site_mirror\o-kompanii\index.html	href	../	/	internal root-absolute
site_mirror\o-kompanii\index.html	href	../web-studiya	/web-studiya/	internal root-absolute
site_mirror\o-kompanii\index.html	href	../r-builder	/r-builder/	internal root-absolute
site_mirror\o-kompanii\index.html	href	../akademiya	/akademiya/	internal root-absolute
site_mirror\o-kompanii\index.html	href	../partneram	/partneram/	internal root-absolute
site_mirror\o-kompanii\index.html	href	../o-kompanii	/o-kompanii/	internal root-absolute
site_mirror\o-kompanii\index.html	href	../keysy	/keysy/	internal root-absolute
site_mirror\o-kompanii\index.html	href	../faq	/faq/	internal root-absolute
site_mirror\o-kompanii\index.html	href	../kontakty	/kontakty/	internal root-absolute
site_mirror\o-kompanii\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\o-kompanii\index.html	data-page-link	../	/	internal root-absolute
site_mirror\o-kompanii\index.html	data-page-link	../	/	internal root-absolute
site_mirror\o-kompanii\index.html	data-page-link	../web-studiya	/web-studiya/	internal root-absolute
site_mirror\o-kompanii\index.html	data-page-link	../r-builder	/r-builder/	internal root-absolute
site_mirror\o-kompanii\index.html	data-page-link	../akademiya	/akademiya/	internal root-absolute
site_mirror\o-kompanii\index.html	data-page-link	../partneram	/partneram/	internal root-absolute
